Date,CHFHUF,CHF ON,HUF ON,CHFHUF 3M,HUN 5Y USD CDS,CHF 3M Libor,CHF ON Libor,EMBI,TED spread,HUF 3Y overquote,HUF 5Y overquote,HUF 3Y HUF 5Y overquote,FX tender,Swap 3M spread,CHF OIS 3M,Swap tender,Swap 3M 5Y spread
9/26/2013,244.01,-0.25,2.2,174,322.34,0.021,-0.003,346.12,24.81,0,0,0,0,0,-0.01,0,-0.00713123
9/25/2013,243.655,-0.25,2.2,178,322.34,0.021,-0.005,341.94,23.24,0,0,0,0,0,0.014,0,-0.007305795
9/24/2013,243.4,-0.05,2.6,180,322.34,0.021,-0.005,338.87,22.99,0,0,0,0,0,-0.01,0,-0.007395622
9/23/2013,242.945,-0.05,2.5,184,322.34,0.021,-0.005,329.23,24.55,0,0,0,0,0,-0.01,0,-0.007574128
9/20/2013,242.595,-0.05,2.3,188,322.34,0.021,-0.005,325.92,23.95,0,0,0,0,0,-0.01,0,-0.007749948
9/19/2013,240.985,-0.05,2.4,180,322.34,0.021,-0.005,323.71,25.02,0.2462984,0.443824221,0.354039659,0,0,-0.01,0,-0.007469737
9/18/2013,239.655,-0.05,2.9,187,322.34,0.021,-0.005,341.88,24.74,0,0,0,0,0,-0.004,0,-0.007803293
9/17/2013,240.335,-0.25,2.85,190,322.34,0.021,-0.005,341.85,24.69,0,0,0,0,0,-0.01,0,-0.007906047
9/16/2013,241.85,-0.25,3.2,187,322.34,0.021,-0.005,344.11,24.68,0,0,0,0,0,0.009,0,-0.007732471
9/13/2013,243.215,-0.25,2.8,186,322.34,0.021,-0.005,352.77,24.38,0,0,0,0,0,-0.004,0,-0.007647956
9/12/2013,242.53,-0.25,3.1,185,322.34,0.021,-0.005,353.14,23.92,0,0,0,0,0,-0.01,0,-0.007628323
9/11/2013,242.145,-0.25,2.8,186,322.34,0.019,-0.005,356.88,23.92,0,0,0,0,0,-0.01,0,-0.007681713
9/10/2013,241.36,-0.25,2.8,191,322.34,0.019,-0.005,359.63,24.07,0,0,0,0,0,-0.01,0,-0.007913866
9/9/2013,242.855,-0.25,3.1,194,322.34,0.018,-0.005,362.92,24.58,0,0,0,0,0,-0.01,0,-0.007988665
9/6/2013,242.79,-0.25,3.1,199,322.34,0.018,-0.005,366.24,24.12,0,0,0,0,0,-0.01,0,-0.008196753
9/5/2013,243.415,-0.05,3.2,202,322.34,0.018,-0.005,368.04,23.78,0.590625994,1.359375,0.975000617,0,0,-0.015,0,-0.008298958
9/4/2013,244,0.01,2.5,203,322.34,0.018,-0.006,373.73,24.38,0,0,0,0,0,-0.01,0,-0.008320047
9/3/2013,245.275,-0.05,2.5,204,322.34,0.018,-0.006,372.51,24.43,0,0,0,0,0,-0.01,0,-0.008317569
9/2/2013,243.57,-0.05,2.5,205,322.34,0.018,-0.006,373.81,23.92,0,0,0,0,0,-0.01,0,-0.00841685
8/30/2013,244.78,-0.15,2.8,206,322.34,0.018,-0.006,375.11,23.92,0,0,0,0,0,-0.013,0,-0.008416099
8/29/2013,243.72,-0.15,2.6,206,314.995,0.018,-0.006,377.67,24.09,0,0,0,0,0,0.004,0,-0.008452703
8/28/2013,244.595,-0.05,2.9,211,314.995,0.018,-0.006,376.01,23.52,0,0,0,1,0,-0.01,1,-0.008626893
8/27/2013,245.32,-0.15,3.2,214,314.995,0.018,-0.006,376.34,19.86,0,0,0,0,0,-0.01,0,-0.008723693
8/26/2013,241.905,-0.15,3.3,214,314.995,#N/A,#N/A,364.41,25.7,0,0,0,0,0,-0.02,0,#N/A
8/23/2013,241.59,-0.15,4.1,214,314.995,0.018,-0.006,363.52,23.68,0,0,0,0,0,-0.013,0,-0.008858381
8/22/2013,242.865,-0.15,3.6,211,314.995,0.018,-0.006,359.54,24.18,0.8000012,1.127224586,0.978486647,0,0,-0.02,0,-0.008688345
8/21/2013,244.08,-0.15,3.7,211,314.995,0.018,-0.006,360.74,23.17,0,0,0,0,0,-0.02,0,-0.008645096
8/20/2013,242.89,-0.15,3.35,207,314.995,0.018,-0.006,358.11,22.66,0,0,0,0,0,-0.02,0,-0.00852276
8/19/2013,242.89,-0.15,3.35,207,314.995,0.018,-0.006,347,22.76,0,0,0,0,0,-0.02,0,-0.00852276
8/16/2013,242.89,-0.15,3,207,314.995,0.018,-0.006,338.17,22.86,0,0,0,0,0,-0.02,0,-0.00852276
8/15/2013,241.455,-0.15,3.2,203,314.995,0.018,-0.006,337.9,21.76,0,0,0,0,0,-0.02,0,-0.008407742
8/14/2013,241.12,-0.15,3.3,209,314.995,0.018,-0.006,335.9,21.76,0,0,0,1,0,-0.02,1,-0.008668273
8/13/2013,240.86,-0.15,3.8,209,314.995,0.018,-0.006,334.35,21.86,0,0,0,0,0,-0.02,0,-0.00867763
8/12/2013,241.54,-0.15,4,210,314.995,0.018,-0.006,340.5,21.4,0,0,0,0,0,-0.02,0,-0.008694603
8/9/2013,240.79,-0.15,3.75,211,314.995,0.018,-0.006,344.5,21.4,0,0,0,0,0,-0.02,0,-0.008763217
8/8/2013,242.03,-0.15,4,211,314.995,0.018,-0.006,344.18,21.91,0.344615385,0.326925118,0.335770258,0,0,-0.02,0,-0.00871832
8/7/2013,243.89,-0.15,3.2,217,314.995,0.018,-0.006,345.9,22.58,0,0,0,0,0,-0.01,0,-0.008897854
8/6/2013,242.7,-0.15,3.25,207,314.995,0.02,-0.006,338.27,23.09,0,0,0,0,0,-0.01,0,-0.008529475
8/5/2013,243.07,-0.15,3.1,208,314.995,0.018,-0.006,337.88,22.99,0,0,0,0,0,-0.013,0,-0.008557591
8/2/2013,241.745,-0.15,3.1,208,314.995,0.018,-0.006,341.86,23.62,0,0,0,0,0,-0.01,0,-0.008604495
8/1/2013,243.08,-0.15,2.8,206,314.995,0.018,-0.006,333.79,23.01,0,0,0,0,0,-0.01,0,-0.008474958
7/31/2013,242.83,-0.15,2.9,209,314.995,0.018,-0.006,342.99,23.01,0,0,0,0,0,-0.01,0,-0.008607232
7/30/2013,242.645,-0.15,2.8,212,320.5,0.02,-0.006,336.55,22.95,0,0,0,0,0,-0.01,0,-0.008737481
7/29/2013,241.72,-0.15,3.05,208,320.5,0.02,-0.006,332.61,25.08,0,0,0,0,0,-0.01,0,-0.008605428
7/26/2013,241.095,-0.15,2.9,211,320.5,0.022,-0.006,331.73,24.98,0,0,0,0,0,-0.015,0,-0.008752218
7/25/2013,240.59,-0.15,3.05,214,320.5,0.022,-0.006,327.73,24.86,0.202500601,0.237334983,0.217429615,0,0,-0.013,0,-0.008895289
7/24/2013,239.385,-0.15,2.9,215,320.5,0.02,-0.006,320.12,24.4,0,0,0,1,0,-0.01,1,-0.008981797
7/23/2013,239.19,-0.15,3.35,217,320.5,0.02,-0.006,318.78,25.07,0,0,0,0,0,0.001,0,-0.009072739
7/22/2013,238.365,-0.15,3.6,225,320.5,0.02,-0.006,321.03,25.46,0,0,0,0,0,-0.01,0,-0.009439777
7/19/2013,239.17,-0.15,3.2,224,320.5,0.02,-0.006,325.18,24.44,0,0,0,0,0,-0.017,0,-0.009366191
7/18/2013,238.28,-0.15,3.8,224,320.5,0.02,-0.006,320.3,24.09,0,0,0,0,0,-0.01,0,-0.009401175
7/17/2013,236.91,-0.15,3.5,228,320.5,0.02,-0.006,334.34,24.09,0,0,0,0,0,-0.01,0,-0.009624389
7/16/2013,236.755,-0.15,3.35,225,320.5,0.02,-0.004,342.05,24.09,0,0,0,0,0,-0.01,0,-0.00950397
7/15/2013,235.465,-0.15,3.25,222,320.5,0.02,-0.004,346.2,24.73,0,0,0,0,0,-0.01,0,-0.009428624
7/12/2013,236.22,-0.15,3.5,220,320.5,0.019,-0.006,349.92,23.72,0,0,0,0,0,-0.01,0,-0.009313794
7/11/2013,235.55,-0.15,3.4,222,320.5,0.019,-0.006,356.28,23.77,0.75,1.038639144,0.92162318,0,0,-0.018,0,-0.009425198
7/10/2013,236.545,-0.15,3.8,233,320.5,0.019,-0.006,352.31,23.87,0,0,0,1,0,-0.002,1,-0.009850602
7/9/2013,235.325,-0.05,3.8,223,320.5,0.019,-0.006,350.43,23.36,0,0,0,0,0,-0.003,0,-0.009476706
7/8/2013,237.79,-0.05,3.8,226,320.5,0.019,-0.006,349.28,23.82,0,0,0,0,0,-0.02,0,-0.009504636
7/5/2013,239.225,-0.15,3.4,221,320.5,0.019,-0.006,336.04,23.44,0,0,0,0,0,-0.02,0,-0.009238604
7/4/2013,237.56,-0.15,3.5,222,320.5,0.019,-0.005,341.285,23.03,0,0,0,0,0,-0.02,0,-0.009345451
7/3/2013,239.035,-0.15,3.4,226,320.5,0.019,-0.005,346.53,23.33,0,0,0,0,0,-0.003,0,-0.009455131
7/2/2013,238.175,-0.15,3.4,225,320.5,0.019,-0.005,341.32,25.26,0,0,0,0,0,-0.018,0,-0.009447284
7/1/2013,238.11,-0.15,3.3,225,320.5,0.019,-0.005,347.6,26.3,0,0,0,0,0,-0.02,0,-0.009449863
6/28/2013,239.66,-0.05,3.25,217,320.5,0.019,-0.005,353.42,24.27,0,0,0,0,0,-0.02,0,-0.009054924
6/27/2013,240.085,-0.15,3.35,230,295,0.019,-0.005,360.34,22.84,0,4.538292512,4.538292512,0,0,-0.02,0,-0.009580395
6/26/2013,241.62,-0.15,3.3,233,295,0.019,-0.005,369.98,21.98,0,0,0,0,0,-0.016,0,-0.0096437
6/25/2013,241.74,-0.15,3.75,234,295,0.019,-0.005,381.92,22.03,0,0,0,0,0,-0.02,0,-0.009680281
6/24/2013,243.81,-0.15,3.8,241,295,0.018,-0.005,395.32,23.62,0,0,0,0,0,-0.02,0,-0.009885191
6/21/2013,244.175,-0.15,3.5,237,295,0.018,-0.005,369.58,23.22,0,0,0,0,0,-0.018,0,-0.00970659
6/20/2013,244.615,-0.15,3.8,232,295,0.018,-0.005,366.76,23.2,0,0,0,0,0,-0.018,0,-0.009484718
6/19/2013,241.36,-0.15,3.7,235,295,0.018,-0.005,337.68,23.12,0,0,0,0,0,-0.019,0,-0.009736931
6/18/2013,238.425,-0.17,4.2,234,295,0.018,-0.003,338.32,22.67,0,0,0,0,0,-0.005,0,-0.009814849
6/17/2013,236.65,-0.17,4.2,236,295,0.018,-0.003,329.2,23.27,0,0,0,0,0,-0.007,0,-0.009972982
6/14/2013,236.425,-0.17,4.6,234,295,0.018,-0.003,329.9,23.22,0,0,0,0,0,-0.019,0,-0.009897876
6/13/2013,237.52,-0.17,4.5,236,295,0.018,-0.003,334.19,23.27,0,2.510839185,2.510839185,0,0,-0.019,0,-0.009936453
6/12/2013,241.61,-0.17,4.6,243,295,0.018,-0.003,343.9,22.77,0,0,0,1,0,-0.007,1,-0.010057983
6/11/2013,240.97,-0.17,4.6,238,295,0.018,-0.003,350.28,23.17,0,0,0,0,0,-0.006,0,-0.009877193
6/10/2013,241.67,-0.15,4.5,230,295,0.016,-0.003,330.06,23.36,0,0,0,0,0,-0.008,0,-0.009517491
6/7/2013,238.71,-0.05,4.5,232,295,0.016,-0.003,324.93,23.46,0,0,0,0,0,-0.019,0,-0.009719295
6/6/2013,241.645,-0.15,4.1,235,295,0.016,-0.003,333.81,22.87,0,0,0,0,0,-0.019,0,-0.009725399
6/5/2013,241.6,-0.15,4.1,238,295,0.016,-0.003,324.73,22.89,0,0,0,0,0,-0.021,0,-0.009851387
6/4/2013,237.235,-0.15,3.7,231,295,0.016,-0.003,314.88,23.34,0,0,0,0,0,-0.019,0,-0.00973757
6/3/2013,236.085,-0.15,4.2,234,295,0.016,-0.003,315.82,24.49,0,0,0,0,0,-0.019,0,-0.009912081
5/31/2013,239.06,-0.1,3.3,233,295,0.016,-0.001,306.87,25,0,0,0,0,0,-0.019,0,-0.009746897
5/30/2013,236.565,-0.1,3.2,230,291.27,0.016,-0.001,306.9,24.94,0,0.748845163,0.748845163,0,0,-0.013,0,-0.009722875
5/29/2013,233.125,-0.1,3.7,227,291.27,0.016,-0.001,305.74,24.03,0,0,0,0,0,-0.019,0,-0.009737655
5/28/2013,228.81,-0.15,3.8,223,291.27,0.016,-0.003,291.4,23.22,0,0,0,0,0,-0.01,0,-0.009746467
5/27/2013,232.245,-0.21,4,236,291.27,#N/A,#N/A,291.785,23.475,0,0,0,0,0,-0.01,0,#N/A
5/24/2013,232.73,-0.21,3.8,234,291.27,0.016,-0.003,292.17,23.73,0,0,0,0,0,-0.024,0,-0.010054972
5/23/2013,232.11,-0.21,4.25,232,291.27,0.02,-0.003,288.13,23.22,0,0,0,0,0,-0.023,0,-0.009995761
5/22/2013,230.37,-0.21,4.5,224,291.27,0.018,-0.003,277.67,23.83,0,0,0,0,0,-0.025,0,-0.009723926
5/21/2013,231.265,-0.21,4,222,291.27,0.018,-0.003,284.75,23.86,0,0,0,0,0,-0.008,0,-0.009599809
5/20/2013,233.76,-0.1,3.8,212,291.27,0.018,-0.003,280.06,24.27,0,0,0,0,0,#N/A,0,-0.009069539
5/17/2013,233.43,-0.1,3.8,219,291.27,0.018,-0.003,276.59,24.32,0,0,0,0,0,-0.014,0,-0.00938225
5/16/2013,234.495,-0.12,4.4,220,291.27,0.018,-0.003,285.77,24.88,0,2.154641095,2.154641095,0,0,-0.011,0,-0.009382285
5/15/2013,234.475,-0.22,4.6,233,291.27,0.018,-0.003,280.42,23.86,0,0,0,0,0,-0.024,0,-0.009937541
5/14/2013,235.79,-0.22,4.3,220,291.27,0.02,-0.003,276.03,23.86,0,0,0,0,0,-0.04,0,-0.009330803
5/13/2013,237.195,-0.22,4.4,221,291.27,0.02,-0.003,278.56,23.96,0,0,0,0,0,-0.04,0,-0.009317694
5/10/2013,235.86,-0.23,4.55,221,291.27,0.02,-0.003,275.18,23.96,0,0,0,0,0,-0.04,0,-0.009370434
5/9/2013,237.03,-0.05,4.9,228,291.27,0.02,-0.003,275.59,23.96,0,0,0,0,0,-0.04,0,-0.009619517
5/8/2013,238.175,-0.18,4.7,227,291.27,0.02,-0.003,279.53,23.45,0,0,0,0,0,-0.023,0,-0.009531284
5/7/2013,240.825,-0.18,4.4,230,291.27,0.02,-0.003,277.71,24.47,0,0,0,0,0,-0.024,0,-0.009550981
5/6/2013,241.92,-0.18,4.4,225,291.27,#N/A,#N/A,278.53,23.71,0,0,0,0,0,-0.04,0,#N/A
5/3/2013,241.64,-0.17,4.3,226,291.27,0.02,-0.003,279.34,22.95,0,0,0,0,0,-0.04,0,-0.009353224
5/2/2013,242.23,-0.17,4.65,233,291.27,0.02,-0.003,287.73,22.24,0,1.917779075,1.917779075,0,0,-0.04,0,-0.009619438
5/1/2013,244.55,-0.17,5,240,#N/A,0.02,-0.001,#N/A,22.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.009814435
4/30/2013,244.655,-0.17,5.6,238,291.27,0.02,-0.001,291.27,22.75,0,0,0,0,0,-0.04,0,-0.009728471
4/29/2013,244.435,-0.17,5.4,239,390,0.02,-0.003,294.37,22.34,0,0,0,0,0,-0.04,0,-0.009778139
4/26/2013,246.115,-0.17,5.2,241,390,0.02,-0.003,296.84,23,0,0,0,0,0,-0.04,0,-0.00979266
4/25/2013,244.945,-0.15,5,234,390,0.02,-0.003,293.72,23,0,0,0,0,0,-0.04,0,-0.009553643
4/24/2013,243.625,-0.15,4.5,222,390,0.02,-0.003,293.72,23,0,0,0,0,0,-0.017,0,-0.009112821
4/23/2013,243.85,-0.15,4.4,223,390,0.02,-0.003,293.55,23,0,0,0,0,0,-0.02,0,-0.009145423
4/22/2013,244.955,-0.16,4.25,226,390,0.02,-0.003,296.59,22.95,0,0,0,0,0,-0.024,0,-0.009226646
4/19/2013,244.86,-0.16,4.2,225,390,0.02,-0.003,296.67,22.03,0,0,0,0,0,-0.024,0,-0.009189384
4/18/2013,245.12,-0.16,3.9,221,390,0.02,-0.003,298.7,23.05,0,2.464450603,2.464450603,0,0,-0.017,0,-0.009016443
4/17/2013,242.61,-0.17,4.45,256,390,0.02,-0.003,297.18,22.54,0,0,0,0,0,-0.024,0,-0.010552442
4/16/2013,241.735,-0.1,4.8,259,390,0.02,-0.003,294.89,22.64,0,0,0,0,0,-0.02,0,-0.010714748
4/15/2013,243.08,-0.18,4.8,259,390,0.02,-0.003,289.67,22.18,0,0,0,0,0,-0.02,0,-0.010655461
4/12/2013,242.92,-0.18,4.9,261,390,0.02,-0.003,285.27,22.18,0,0,0,0,0,-0.024,0,-0.010744815
4/11/2013,243.015,-0.11,5,259,390,0.02,-0.003,280.47,21.63,0,0,0,0,0,-0.014,0,-0.010658311
4/10/2013,243.51,-0.18,4.9,256,390,0.02,-0.003,281.85,21.63,0,0,0,0,0,-0.02,0,-0.010513441
4/9/2013,243.655,-0.15,4.5,258,390,0.02,-0.003,285.68,21.35,0,0,0,0,0,-0.025,0,-0.010589272
4/8/2013,244.02,-0.15,4.7,255,390,0.022,-0.003,288.45,21.86,0,0,0,0,0,-0.026,0,-0.010450538
4/5/2013,245.82,-0.15,4.7,258,390,0.022,-0.003,297,21.45,0,0,0,0,0,-0.026,0,-0.010496062
4/4/2013,247.88,-0.15,5,253,390,0.022,0.001,301.77,21.96,0,0.957004893,0.957004893,0,0,-0.025,0,-0.010207113
4/3/2013,249.145,-0.18,5,269,390,0.022,-0.005,304.95,22.53,0,0,0,0,0,-0.01,0,-0.010797519
4/2/2013,248.415,-0.18,4.8,267,390,0.022,-0.003,303.47,21.11,0,0,0,0,0,-0.028,0,-0.010748734
4/1/2013,249.56,-0.1,4.25,256,#N/A,#N/A,#N/A,#N/A,21.8325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/29/2013,249.99,-0.1,3.9,270,390,#N/A,#N/A,305.41,21.135,0,0,0,0,0,#N/A,0,#N/A
3/28/2013,250.025,-0.18,4.2,268,310,0.022,0.001,307.35,21.16,0,0,0,0,0,-0.008,0,-0.010719518
3/27/2013,248.995,-0.18,4.25,267,310,0.022,0.001,307.73,20.25,0,0,0,0,0,-0.021,0,-0.010723697
3/26/2013,249.51,-0.18,4.7,272,310,0.022,0.001,301.07,21.26,0,0,0,0,0,-0.021,0,-0.010901966
3/25/2013,251.085,-0.18,5.1,273,310,0.022,0.001,300.14,22.23,0,0,0,0,0,-0.021,0,-0.01087341
3/22/2013,251.075,-0.18,4.7,280,310,0.022,-0.001,300.22,21.87,0,0,0,0,0,-0.024,0,-0.01115266
3/21/2013,251.22,-0.18,5.1,275,310,0.022,-0.001,298.14,21.82,0,0.922602884,0.922602884,0,0,-0.008,0,-0.010947183
3/20/2013,249.42,-0.18,5.4,276,310,0.022,-0.001,296.85,21.82,0,0,0,0,0,-0.02,0,-0.011066281
3/19/2013,250.42,-0.15,4.8,278,310,0.022,-0.001,300.07,23.14,0,0,0,0,0,-0.023,0,-0.01110196
3/18/2013,249.905,-0.15,5,275,310,0.022,-0.001,292.03,20.91,0,0,0,0,0,-0.019,0,-0.011004787
3/15/2013,248.55,-0.15,5.05,262,310,0.022,-0.001,287.51,19.9,0,0,0,0,0,-0.02,0,-0.010541718
3/14/2013,246.86,-0.15,4.7,275,310,0.022,-0.001,282.92,18.88,0,0,0,0,0,-0.02,0,-0.01114053
3/13/2013,246.81,-0.15,5.05,276,310,0.022,-0.001,282.95,19.39,0,0,0,0,0,-0.02,0,-0.011183306
3/12/2013,248.34,-0.15,5.1,278,310,0.022,-0.001,281.3,18.98,0,0,0,0,0,-0.02,0,-0.011194946
3/11/2013,244.305,-0.18,5.2,276,310,0.022,-0.001,280.24,18.88,0,0,0,0,0,-0.02,0,-0.011297975
3/8/2013,241.985,-0.18,5.05,273,310,0.022,-0.001,278.91,19.39,0,0,0,0,0,-0.02,0,-0.011282312
3/7/2013,241.61,-0.18,5.2,277,310,0.022,-0.003,281.51,18.43,0,1.184005824,1.184005824,0,0,-0.02,0,-0.011465388
3/6/2013,243.755,-0.12,4.9,267,310,0.022,-0.003,282,18.33,0,0,0,0,0,-0.02,0,-0.010954224
3/5/2013,242.66,-0.1,4.6,271,310,0.022,-0.001,284.29,18.48,0,0,0,0,0,-0.02,0,-0.011168503
3/4/2013,243.39,-0.1,4.7,262,310,0.022,-0.001,287.15,19.69,0,0,0,0,0,-0.02,0,-0.010765209
3/1/2013,239.975,-0.1,4.6,270,310,0.022,-0.003,290.05,18.27,0,0,0,0,0,-0.02,0,-0.011251791
2/28/2013,241.665,-0.1,4.3,273,310,0.022,-0.003,288.33,18.06,0,0,0,0,0,-0.02,0,-0.011297251
2/27/2013,241.69,-0.12,4.4,279,299.055,0.022,-0.003,286.84,18.57,0,0,0,0,0,-0.007,0,-0.011544348
2/26/2013,242.37,-0.12,5.1,288,299.055,0.022,-0.003,290.45,17.5,0,0,0,0,0,-0.015,0,-0.011883312
2/25/2013,241.815,-0.15,5.2,277,299.055,0.024,-0.001,288.95,17,0,0,0,0,0,-0.01,0,-0.011455725
2/22/2013,239.665,-0.15,5.2,288,299.055,0.024,-0.001,285.45,16.64,0,0,0,0,0,-0.01,0,-0.012017494
2/21/2013,239.08,-0.15,4.8,289,299.055,0.024,-0.001,284.33,16.64,0,0.837133566,0.837133566,0,0,-0.006,0,-0.012088729
2/20/2013,236.28,-0.18,4.9,277,299.055,0.024,-0.003,277.36,17.25,0,0,0,0,0,-0.01,0,-0.011724082
2/19/2013,235.815,-0.1,4.6,277,299.055,0.024,-0.001,273.07,19.28,0,0,0,0,0,-0.01,0,-0.011747201
2/18/2013,236.455,-0.18,4.5,278,299.055,0.024,-0.005,273.9,19.28,0,0,0,0,0,-0.007,0,-0.011757699
2/15/2013,237.865,-0.18,4.8,282,299.055,0.024,-0.005,274.73,19.38,0,0,0,0,0,-0.007,0,-0.011856176
2/14/2013,236.865,-0.18,4.9,281,299.055,0.024,-0.001,274.94,19.38,0,0,0,0,0,-0.007,0,-0.011864009
2/13/2013,235.13,-0.18,4.7,280,299.055,0.024,-0.005,271.58,19.88,0,0,0,0,0,-0.007,0,-0.011909021
2/12/2013,235.2,-0.15,5.3,285,299.055,0.024,-0.005,273.89,21.1,0,0,0,0,0,0.01,0,-0.012118074
2/11/2013,235.605,-0.15,5.8,286,299.055,0.024,0.001,272.81,22.72,0,0,0,0,0,-0.006,0,-0.01213969
2/8/2013,237.185,-0.15,5.3,291,299.055,0.024,0.001,272.06,22.61,0,0,0,0,0,0.01,0,-0.01226964
2/7/2013,237.9,-0.15,5.6,287,299.055,0.024,0.001,275.46,22.61,0,1.236405591,1.236405591,0,0,0.011,0,-0.012064616
2/6/2013,239.135,-0.15,5.6,282,299.055,0.024,0.001,276.92,22.71,0,0,0,0,0,0.013,0,-0.01179321
2/5/2013,238.49,-0.15,4.9,282,299.055,0.024,0.001,274.1,22.45,0,0,0,0,0,0.015,0,-0.011825105
2/4/2013,238.995,-0.15,5.6,283,299.055,0.024,0.001,276.63,23.97,0,0,0,0,0,0.01,0,-0.011841962
2/1/2013,235.985,-0.15,5,282,299.055,0.024,0.003,268.56,22.96,0,0,0,0,0,-0.003,0,-0.011950629
1/31/2013,236.515,-0.15,5.3,286,299.055,0.022,0.003,270.74,22.7,0,0,0,0,0,0.017,0,-0.012092921
1/30/2013,238.065,-0.16,4.7,284,278.435,0.022,0.003,263.61,23.77,0,0,0,0,0,0.015,0,-0.011930171
1/29/2013,238.01,-0.16,5.3,278,278.435,0.022,0.003,257.58,23.46,0,0,0,0,0,0.012,0,-0.011680824
1/28/2013,238.82,-0.2,4.8,276,278.435,0.022,0.003,256.5,24.07,0,0,0,0,0,-0.003,0,-0.011557457
1/25/2013,238.29,-0.15,4.9,272,278.435,0.02,0.001,255.55,22.95,0,0,0,0,0,-0.01,0,-0.011415234
1/24/2013,237.755,-0.15,5,270,278.435,0.018,0,263.02,22.44,0,1.02009336,1.02009336,0,0,-0.01,0,-0.011356739
1/23/2013,237.63,-0.15,4.9,271,278.435,0.018,0,264,23,0,0,0,0,0,-0.01,0,-0.011404797
1/22/2013,237.58,-0.15,6.5,283,278.435,0.018,0,264.89,24.12,0,0,0,0,0,-0.009,0,-0.011912313
1/21/2013,235.97,-0.15,5.8,278,278.435,0.02,0,264.62,23.1,0,0,0,0,0,-0.005,0,-0.011781748
1/18/2013,235.97,-0.15,6.4,279,278.435,0.02,0,264.35,23.1,0,0,0,0,0,-0.004,0,-0.011824128
1/17/2013,234.1,-0.11,6.2,280,278.435,0.02,0,261.9,23.1,0,0,0,0,0,-0.02,0,-0.011961299
1/16/2013,238.33,-0.11,6.7,292,278.435,0.018,0,266.3,23.2,0,0,0,0,0,-0.02,0,-0.012252471
1/15/2013,237.35,-0.11,6.7,277,278.435,0.018,0,266,22.69,0,0,0,0,0,-0.04,0,-0.011671054
1/14/2013,238.76,-0.11,6.4,283,278.435,0.016,0,264.2,23.81,0,0,0,0,0,-0.04,0,-0.011853381
1/11/2013,242.915,-0.11,6,292,278.435,0.016,-0.002,265.07,23.81,0,0,0,0,0,-0.038,0,-0.012021146
1/10/2013,242.03,-0.11,5.9,287,278.435,0.014,-0.002,259.93,24.42,0,0,0,0,0,-0.04,0,-0.011858449
1/9/2013,239.7,-0.2,5.4,279,278.435,0.014,-0.006,262.85,24.92,0,0,0,0,0,-0.04,0,-0.011639957
1/8/2013,241.37,-0.2,5.1,284,278.435,0.012,-0.014,259.14,25.43,0,0,0,0,0,-0.04,0,-0.011766521
1/7/2013,241.255,-0.3,5.1,287,278.435,0.012,-0.02,251.61,24.42,0,0,0,0,0,-0.029,0,-0.011896483
1/4/2013,240.3,-0.3,5,286,278.435,0.012,-0.014,247.28,23.91,0,0,0,0,0,-0.05,0,-0.011902146
1/3/2013,238.815,-0.11,5.2,288,278.435,0.012,-0.014,245.42,23.91,0,0,0,0,0,-0.07,0,-0.012059906
1/2/2013,240.21,-0.11,4.9,275,278.435,0.012,-0.014,254.15,24.92,0,0,0,0,0,-0.07,0,-0.01144866
1/1/2013,241.03,-0.11,4.5,245,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/31/2012,241.255,-0.11,4.5,245,278.435,0.012,-0.014,265.78,26.54,0,0,0,0,0,#N/A,0,-0.010155535
12/28/2012,240.85,-0.17,4,267,291.995,0.012,-0.01,271,27.8,0,0,0,0,0,-0.07,0,-0.011086071
12/27/2012,241.285,-0.17,4,269,291.995,0.012,-0.01,270.59,24.51,0,0,0,0,0,-0.07,0,-0.011148976
12/26/2012,242.475,-0.11,4,266,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.071,#N/A,#N/A
12/25/2012,242.47,-0.11,4.3,266,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/24/2012,241.55,-0.17,4.3,266,291.995,0.012,-0.01,266.63,25.93,0,0,0,0,0,#N/A,0,-0.011012543
12/21/2012,239.89,-0.17,5,266,291.995,0.012,-0.01,268.17,25.42,0,0,0,1,0,-0.07,1,-0.011088748
12/20/2012,235.95,-0.17,4.3,249,291.995,0.012,-0.014,264.21,25.93,0,0,0,0,0,-0.07,0,-0.0105534
12/19/2012,237.22,-0.17,4.7,246,291.995,0.012,-0.014,264.46,25.93,0,0,0,0,0,-0.07,0,-0.010370432
12/18/2012,238.11,-0.17,5.1,247,291.995,0.016,-0.014,264.31,25.83,0,0,0,0,0,-0.07,0,-0.010373772
12/17/2012,238.39,-0.17,4.9,243,291.995,0.016,-0.014,269.84,28.87,0,0,0,0,0,-0.07,0,-0.010193788
12/14/2012,234.845,-0.17,5.1,238,291.995,0.016,-0.014,272.33,28.27,0,0,0,0,0,-0.071,0,-0.010134749
12/13/2012,234.93,-0.17,5.2,248,291.995,0.014,-0.018,270.98,25.73,0,0,0,0,0,-0.08,0,-0.010556705
