,Swap 3M 5Y spread,dUSDHUF,dEURHUF,EMBI,HUN 5Y USD CDS,OIS 3M spread,EUR 3M REPO,Eurozone AAA,Volume AAA bond,HUF 3Y overquote,HUF 5Y overquote,HUF 3Y HUF 5Y overquote,Assets/lt f debt,ECB DEPOSIT ,TED spread,Swap tender,Deviza tender DUMMY,FX tender,Swap 3M spread EURHUF,Swap 3M spread HUFEUR,Swap 3M spread
5/27/2011,0.247553123,-0.02092958,-0.008153888,314.8,243.685,1.135,0.818,0.001552483,0,0,0,0,12.1527125,0,21.33,0,0,0,0,0,0
5/30/2011,0.227819113,0.00619197,0.00350799,313.27,243.685,1.141,0.823,-0.000114916,0,0,0,0,12.1527125,0,21.03,0,0,0,0,0,0
5/31/2011,0.206143204,-0.015228176,-0.007403564,311.74,258.87,1.154,0.825,-0.001840456,0,0,0,0,12.11507306,22750.3,20.73,0,0,0,0,0,0
6/1/2011,0.222752496,0.006033201,0.001462619,317.36,258.87,1.157,0.828,0.001265677,0,0,0,0,12.11507306,0,21.22,1,0,1,0.235953603,0,0.235953603
6/2/2011,0.249336309,-0.015642656,-0.004582512,310.46,258.87,1.177,0.83,0.000919487,0,1.069273173,3.44578173,2.327425716,12.11507306,0,21.64,0,0,0,0,0,0
6/3/2011,0.260664894,-0.015004816,-0.005208935,311.91,258.87,1.185,0.834,-0.00327954,240,0,0,0,12.11507306,0,22.15,0,0,0,0,0,0
6/6/2011,0.240707134,0.010247459,0.006337731,312.04,258.87,1.208,0.85,0.001324618,0,0,0,0,12.11507306,0,23.15,0,0,0,0,0,0
6/7/2011,0.240808409,-0.011244744,-0.003352485,310.56,258.87,1.244,0.85,-0.003748022,0,0,0,0,12.11507306,0,21.62,0,0,0,0,0,0
6/8/2011,0.271479547,0.009818602,0.002374269,316.1,258.87,1.2545,0.855,0.001731602,0,0,0,0,12.11507306,0,21.98,1,0,1,0.244203297,0,0.244203297
6/9/2011,0.285585375,0,-0.00479201,310.08,258.87,1.2725,0.856,0.001671037,0,0,0,0,12.11507306,0,21.39,0,0,0,0,0,0
6/10/2011,0.295840006,0.016171098,0.004716723,313.86,258.87,1.265,0.858,0.003964725,0,0,0,0,12.11507306,0,20.78,0,0,0,0,0,0
6/13/2011,0.297149725,-0.006611057,-0.002110341,314.17,258.87,1.267,0.872,-0.000344135,0,0,0,0,12.11507306,0,21.14,0,0,0,0,0,0
6/14/2011,0.285022235,-0.002122623,-0.00018864,302.49,258.87,1.3025,0.876,-0.002642313,0,0,0,0,12.11507306,0,19.95,0,0,0,0,0,0
6/15/2011,0.248800973,0.023902947,0.005793846,316.38,258.87,1.292,0.883,0.001953687,0,0,0,0,12.11507306,0,19.92,1,0,1,0.24849975,0,0.24849975
6/16/2011,0.321907066,0.006786157,0.008219122,323.19,258.87,1.303,0.889,0.000860709,0,0.977004943,1.128404257,1.041890381,12.11507306,0,21.6,0,0,0,0,0,0
6/17/2011,0.382950597,-0.009983091,-0.001973893,323.66,258.87,1.319,0.896,-0.001492366,6002,0,0,0,12.11507306,0,22.11,0,0,0,0,0,0
6/20/2011,0.365895863,0.000266802,-0.000522057,321.5,258.87,1.3245,0.922,-0.000919487,0,0,0,0,12.11507306,0,22.62,0,0,0,0,0,0
6/21/2011,0.35368376,-0.009703869,-0.002315248,317.17,258.87,1.305,0.926,-0.001265677,20,0,0,0,12.11507306,0,22.52,0,0,0,0,0,0
6/22/2011,0.34244482,0.003603026,-0.000149555,315.41,258.87,1.293,0.934,0.001782993,0,0,0,0,12.11507306,0,23.54,1,0,1,0.236147928,0,0.236147928
6/23/2011,0.337573558,0.012482825,0.005444321,326.13,258.87,1.2525,0.941,0.005615739,24,0,0,0,12.11507306,0,24.14,0,0,0,0,0,0
6/24/2011,0.348901152,0.006025388,0.001077887,331.13,258.87,1.2575,0.947,0.00039992,115,0,0,0,12.11507306,0,24.12,0,0,0,0,0,0
6/27/2011,0.325982379,-0.010169041,-0.003088087,320.82,258.87,1.263,0.964,-0.002745526,51,0,0,0,12.11507306,0,23.57,0,0,0,0,0,0
6/28/2011,0.336272939,-0.005016554,0.000893921,307.72,258.87,1.316,0.962,-0.002925404,0,0,0,0,12.11507306,0,22.55,0,0,0,0,0,0
6/29/2011,0.318258747,-0.016398231,-0.011909807,298.42,258.87,1.306,0.965,-0.002991603,0,0,0,0,12.11507306,0,22.55,1,0,1,0.293107844,0,0.293107844
6/30/2011,0.341380658,-0.002068816,0.002558701,288.45,258.87,1.345,0.968,-0.001499164,0,1.66510183,0,1.66510183,12.38659673,18398.1,23.56,0,0,0,0,0,0
7/1/2011,0.305283492,-0.0076591,-0.006182167,283.94,258.87,1.341,0.979,-5.77E-05,0,0,0,0,12.38659673,0,23.05,0,0,0,0,0,0
7/4/2011,0.287166146,-0.004513438,-0.003446908,288.03,258.87,1.346,0.991,0.001441629,0,0,0,0,12.38659673,0,23.05,0,0,0,0,0,0
7/5/2011,0.268361775,0.012935231,0.005335768,292.12,258.87,1.339,0.994,0.00057607,0,0,0,0,12.38659673,0,25.09,0,0,0,0,0,0
7/6/2011,0.262365164,0.006243065,-0.001246247,295.63,258.87,1.332,0.996,0.003679011,0,0,0,0,12.38659673,0,24.07,0,0,0,0,0,0
7/7/2011,0.271518099,-0.011101551,-0.008157735,288.8,258.87,1.344,0.999,-0.001205684,0,0,0,0,12.38659673,0,22.58,0,0,0,0,0,0
7/8/2011,0.281221022,0.012993903,0.006115065,301.16,258.87,1.346,1.001,0.00034463,18,0,0,0,12.38659673,0,22.58,0,0,0,0,0,0
7/11/2011,0.300255977,0.030481894,0.013726406,312.7,258.87,1.323,1.003,0.014424835,500,0,0,0,12.38659673,0,23.59,0,0,0,0,0,0
7/12/2011,0.319126783,0.009075324,0.00532679,315.18,258.87,1.3285,1.003,-0.001983172,420,0,0,0,12.38659673,0,22.87,0,0,0,0,0,0
7/13/2011,0.29352939,-0.019080147,-0.00536414,316.03,258.87,1.335,1.006,-0.003010596,0,0,0,0,12.38659673,0,25.44,1,0,1,0.374156397,0,0.374156397
7/14/2011,0.306491433,0.007696806,0.00584699,310.04,258.87,1.318,1.01,0.000682439,520,2.194154478,0,2.194154478,12.38659673,0,24.47,0,0,0,0,0,0
7/15/2011,0.300084992,0.000420036,0.00148423,314.17,258.87,1.32,1.013,0.004141497,0,0,0,0,12.38659673,0,24.47,0,0,0,0,0,0
7/18/2011,0.310846841,0.013866666,0.010842013,314.28,258.87,1.305,1.023,0.001527452,0,0,0,0,12.38659673,0,24.62,0,0,0,0,0,0
7/19/2011,0.307792461,-0.008056805,-0.005185074,315.45,258.87,1.281,1.026,-0.001980479,0,0,0,0,12.38659673,0,23.68,0,0,0,0,0,0
7/20/2011,0.279487301,-0.01249885,-0.008330142,308.8,258.87,1.281,1.029,-0.003802178,0,0,0,0,12.38659673,0,23.78,0,0,0,0,0,0
7/21/2011,0.270984982,-0.018776889,-0.004172571,299.99,258.87,1.307,1.031,0,0,0,0,0,12.38659673,0,21.75,0,0,0,0,0,0
7/22/2011,0.290885773,0.006333891,0.001902169,302.69,258.87,1.328,1.027,-0.001935007,0,0,0,0,12.38659673,0,22.26,0,0,0,0,0,0
7/25/2011,0.26989066,0.001603935,0.002827909,300.56,258.87,1.3135,1.025,0.002276091,0,0,0,0,12.38659673,0,22.17,0,0,0,0,0,0
7/26/2011,0.269566106,-0.013499546,-0.004543431,302.16,258.87,1.281,1.024,0.001873883,0,0,0,0,12.38659673,0,18.65,0,0,0,0,0,0
7/27/2011,0.255636712,0.012804823,0.003167685,296.6,258.87,1.253,1.02,0,0,0,0,0,12.38659673,0,17.66,1,0,1,0.370997802,0,0.370997802
7/28/2011,0.264464935,0.002456085,0.000297619,293.99,258.87,1.258,1.017,0.005205693,0,1.188581877,0,1.188581877,12.38659673,0,18.28,0,0,0,0,0,0
7/29/2011,0.252005832,-0.001280683,0.003119664,301.42,310.5,1.248,1.014,0.004617125,0,0,0,0,12.38659673,0,16.4,0,0,0,0,0,0
8/1/2011,0.255871409,0.005962539,-0.004496895,297.76,310.5,1.239,1.002,0.003588856,0,0,0,0,12.38659673,0,18.6,0,0,0,0,0,0
8/2/2011,0.252729766,0.01328713,0.010154253,305.56,310.5,1.169,1,0.001510194,0,0,0,0,12.38659673,0,20.85,0,0,0,0,0,0
8/3/2011,0.245438395,-0.006463331,0.001805088,305.57,310.5,1.184,0.995,0.000782167,110,0,0,0,12.38659673,0,25.81,0,0,0,0,0,0
8/4/2011,0.321641165,0.021435539,0.005249356,325.08,310.5,1.066,0.99,0,110,0,0,0,12.38659673,0,26.43,0,0,0,0,0,0
8/5/2011,0.348956708,-0.016334962,-0.002933306,323.06,310.5,1.018,0.986,0.00373478,0,0,0,0,12.38659673,0,26.65,0,0,0,0,0,0
8/8/2011,0.325969043,0.018860151,0.011500464,355.84,310.5,0.964,0.981,0.00421965,0,0,0,0,12.38659673,0,25.45,0,0,0,0,0,0
8/9/2011,0.299898244,-0.02285427,-0.009043235,376.05,310.5,0.934,0.978,-0.004609199,0,0,0,0,12.38659673,0,25.3,0,0,0,0,0,0
8/10/2011,0.337593638,0.029165058,0.015375691,380.04,310.5,0.844,0.982,0.003028916,0,0,0,0,12.38659673,0,27.04,1,0,1,0.379163243,0,0.379163243
8/11/2011,0.362530655,-0.017022127,-0.012668736,373.36,310.5,0.8425,0.98,0.001317076,0,2.480927111,0,2.480927111,12.38659673,0,27.6,0,0,0,0,0,0
8/12/2011,0.379736599,-0.000832726,-0.000328833,373.49,310.5,0.865,0.978,0.001702694,0,0,0,0,12.38659673,0,27.99,0,0,0,0,0,0
8/15/2011,0.353080825,-0.030020223,-0.016209602,360.06,310.5,0.894,0.97,-0.00038735,0,0,0,0,12.38659673,0,29.17,0,0,0,0,0,0
8/16/2011,0.324551548,0.005030784,0.002300046,366.03,310.5,0.911,0.966,-0.000830542,16,0,0,0,12.38659673,0,28.77,0,0,0,0,0,0
8/17/2011,0.344861304,-0.002351685,-0.000926801,361.64,310.5,0.904,0.962,0.005689209,900,0,0,0,12.38659673,0,29.08,1,0,1,0.383470439,0,0.383470439
8/18/2011,0.375080711,0.019133,0.012531492,372.66,310.5,0.8685,0.957,0.008173162,1462,0,0,0,12.38659673,0,29.78,0,0,0,0,0,0
8/19/2011,0.369438757,-0.007376608,-0.00293449,371.3,310.5,0.8565,0.952,0.000819113,75,0,0,0,12.38659673,0,30.3,0,0,0,0,0,0
8/22/2011,0.365548827,0.004116535,0.001211521,371.19,310.5,0.863,0.936,-0.000600617,20,0,0,0,12.38659673,0,31.35,0,0,0,0,0,0
8/23/2011,0.360450138,-0.010908814,-0.004891784,373.71,310.5,0.8855,0.932,-0.001585176,0,0,0,0,12.38659673,0,30.67,0,0,0,0,0,0
8/24/2011,0.370818757,0.006739392,0.005295298,362.34,310.5,0.891,0.928,-0.004056356,553,0,0,0,12.38659673,0,32.45,1,0,1,0.39025804,0,0.39025804
8/25/2011,0.387829869,0.002271588,-0.000586984,367.56,310.5,0.884,0.925,0.000768682,985,1.564602667,0,1.564602667,12.38659673,0,32.41,0,0,0,0,0,0
8/26/2011,0.402889157,-0.010716283,-0.002277822,371.71,310.5,0.874,0.921,0.001809558,255,0,0,0,12.38659673,0,32.79,0,0,0,0,0,0
8/29/2011,0.379350651,-0.000800363,-7.36E-05,362.23,310.5,0.884,0.91,-0.004502533,10100,0,0,0,12.38659673,0,32.42,0,0,0,0,0,0
8/30/2011,0.394340014,0.007233305,0.002131178,367,310.5,0.898,0.907,0.004502533,0,0,0,0,12.38659673,0,32.05,0,0,0,0,0,0
8/31/2011,0.394984832,0.000582766,-0.003972054,353.99,412,0.901,0.903,-0.001452871,0,0,0,0,12.44505624,56702.1,31.7,1,0,1,0.372751752,0,0.372751752
9/1/2011,0.404885358,0.016389504,0.008586263,362.94,412,0.886,0.901,-0.001454985,0,0,0,0,12.44505624,0,31.92,0,0,0,0,0,0
9/2/2011,0.419541571,0.009334715,0.00546549,373.97,412,0.835,0.9,0.006298802,44,0,0,0,12.44505624,0,31.53,0,0,0,0,0,0
9/5/2011,0.400635409,0.018665368,0.011057822,376.57,412,0.7725,0.897,0.003379486,22,0,0,0,12.44505624,0,31.75,0,0,0,0,0,0
9/6/2011,0.398236126,0.005053579,-0.001978525,379.17,412,0.752,0.895,0.002879889,88,0,0,0,12.44505624,0,32.03,0,0,0,0,0,0
9/7/2011,0.354901862,-0.016057256,-0.009042961,370.25,412,0.764,0.895,0.000488215,0,0,0,0,12.44505624,0,32.15,1,0,1,0.441858394,0,0.441858394
9/8/2011,0.373430357,0.023039577,0.00756551,374.31,412,0.786,0.894,0.003410848,0,1.124,0,1.124,12.44505624,0,32.66,0,0,0,0,0,0
9/9/2011,0.279119521,0.027305619,0.01093887,384.9,412,0.7025,0.893,0,0,0,0,0,12.44505624,0,33.28,0,0,0,0,0,0
9/12/2011,0.249937342,0.005149892,0.006222795,388.84,412,0.6805,0.88,0.00565902,0,0,0,0,12.44505624,0,33.78,0,0,0,0,0,0
9/13/2011,0.275301962,0.007146337,0.007451784,385.46,412,0.7245,0.878,-0.001882784,68,0,0,0,12.44505624,0,34.71,0,0,0,0,0,0
9/14/2011,0.274839949,0.004608303,0.01032615,391.53,412,0.732,0.875,-0.005020118,7099,0,0,0,12.44505624,0,34.91,0,0,0,0,0,0
9/15/2011,0.284411371,-0.015979485,-0.007024194,385.98,412,0.758,0.868,-0.004229941,138,0,0,0,12.44505624,0,35.02,0,0,0,0,0,0
9/16/2011,0.205232689,0.004515557,-0.001298405,386.89,412,0.768,0.862,0.006500212,1421,0,0,0,12.44505624,0,35.13,0,0,0,0,0,0
9/19/2011,0.236816131,0.03053381,0.022155992,407.36,412,0.742,0.839,0.001456743,0,0,0,0,12.44505624,0,35.25,0,0,0,0,0,0
9/20/2011,0.201948427,-0.013529702,-0.011989433,405.56,412,0.741,0.838,0.000161729,0,0,0,0,12.44505624,0,34.99,0,0,0,0,0,0
9/21/2011,0.206247308,0.029795528,0.020266663,417.41,412,0.712,0.833,0.00140056,10657,0,0,0,12.44505624,0,35.05,0,0,0,0,0,0
9/22/2011,0.202153128,0.002862157,-0.005019731,454.36,412,0.68,0.828,0.003761019,206,1.338,0,1.338,12.44505624,0,35.81,0,0,0,0,0,0
9/23/2011,0.189460527,-0.010472756,-0.008042939,461.88,412,0.645,0.822,-5.36E-05,0,0,0,0,12.44505624,0,36.53,0,0,0,0,0,0
9/26/2011,0.191257526,-0.002051761,0.000448531,467.77,412,0.66,0.803,-0.003115435,4,0,0,0,12.44505624,0,36.28,0,0,0,0,0,0
9/27/2011,0.178309545,-0.011927264,-0.008104502,444.83,412,0.731,0.801,-0.00701833,492,0,0,0,12.44505624,0,35.5,0,0,0,0,0,0
9/28/2011,0.18976996,0.015468575,0.012132254,447.99,412,0.762,0.8,-0.002386636,0,0,0,0,12.44505624,0,36.35,0,0,0,0,0,0
9/29/2011,0.167887765,0.001440889,0.005584406,447.22,412,0.727,0.799,0.000108607,0,0,0,0,12.44505624,0,36.19,0,0,0,0,0,0
9/30/2011,0.151674375,0.017678391,0.002320503,464.96,531.665,0.742,0.797,0.006333075,70,0,0,0,12.19316028,121824,35.4,0,0,0,0,0,0
10/3/2011,0.179070183,0.031929788,0.015993849,480.69,531.665,0.748,0.796,0.003232239,101,0,0,0,12.19316028,0,38.27,0,0,0,0,0,0
10/4/2011,0.16413017,-0.014379129,-0.001409869,489.83,531.665,0.765,0.795,0.002792848,2,0,0,0,12.19316028,0,38.09,0,0,0,0,0,0
10/5/2011,0.157755116,-0.002918792,-0.003297446,476.9,531.665,0.7395,0.794,-0.005485654,799,0,0,0,12.19316028,0,38.36,0,0,0,0,0,0
10/6/2011,0.173132465,-0.009034709,-0.00226065,459.54,531.665,0.8285,0.793,-0.006166848,662,0.980796471,0,0.980796471,12.19316028,0,38.78,0,0,0,0,0,0
10/7/2011,0.197923592,0.007099123,0.002799752,450.16,531.665,0.84,0.793,-0.001248812,7857,0,0,0,12.19316028,0,38.6,0,0,0,0,0,0
10/10/2011,0.181680954,-0.033864264,-0.013770398,440.465,531.665,0.853,0.8,0,7857,0,0,0,12.19316028,0,38.91,0,0,0,0,0,0
10/11/2011,0.211441382,0.007938576,0.007417523,430.77,531.665,0.853,0.799,-0.006486274,458,0,0,0,12.19316028,0,39.75,0,0,0,0,0,0
10/12/2011,0.182756223,-0.029421477,-0.018440797,411.69,531.665,0.839,0.804,-0.006143401,20055,0,0,0,12.19316028,0,38.56,1,0,1,0.335390642,0,0.335390642
10/13/2011,0.211158416,0.008204736,0.007259498,418.38,531.665,0.817,0.801,0.003898855,657,0,0,0,12.19316028,0,38.79,0,0,0,0,0,0
10/14/2011,0.216671439,-0.004212525,0.004958377,408.03,531.665,0.8285,0.796,-0.006543338,14,0,0,0,12.19316028,0,39.46,0,0,0,0,0,0
10/17/2011,0.230445019,0.025059272,0.012845239,411.09,531.665,0.8225,0.772,0.005172236,101,0,0,0,12.19316028,0,38.55,0,0,0,0,0,0
10/18/2011,0.230299447,-0.002222841,-0.001078204,413.39,531.665,0.8225,0.772,0.000713208,0,0,0,0,12.19316028,0,39.39,0,0,0,0,0,0
10/19/2011,0.19231173,-0.001298942,-0.001079367,410.62,531.665,0.8295,0.766,-0.004782725,1,0,0,0,12.19316028,0,39.14,0,0,0,0,0,0
10/20/2011,0.197630302,0.011767828,0.013508963,414.85,531.665,0.835,0.759,0.002586612,131,0.665001665,0,0.665001665,12.19316028,0,40.03,0,0,0,0,0,0
10/21/2011,0.174075512,-0.014231169,-0.005977743,408.99,531.665,0.8395,0.754,-0.004130758,0,0,0,0,12.19316028,0,40.3,0,0,0,0,0,0
10/24/2011,0.183869985,-0.014483836,-0.012199383,403.44,531.665,0.824,0.742,-0.001325454,0,0,0,0,12.19316028,0,41.52,0,0,0,0,0,0
10/25/2011,0.192530167,0.01117435,0.00991911,408.23,531.665,0.803,0.742,0.00534628,12,0,0,0,12.19316028,0,41.71,0,0,0,0,0,0
10/26/2011,0.149123372,0.01335703,0.013074262,396.33,531.665,0.804,0.741,0.005481869,16479,0,0,0,12.19316028,0,41.45,0,0,0,0,0,0
10/27/2011,0.165762285,-0.033733171,-0.013678735,364.35,531.665,0.829,0.739,-0.001039245,74,0,0,0,12.19316028,0,41.79,0,0,0,0,0,0
10/28/2011,0.179218671,0.021962332,0.019230082,376.55,531.665,0.81,0.737,-0.007966856,20,0,0,0,12.19316028,0,42.94,0,0,0,0,0,0
10/31/2011,0.176129961,0.025679014,0.005029018,391.73,519.56,0.778,0.73,0,20,0,0,0,12.41725411,168670,44.46,0,0,0,0,0,0
11/1/2011,0.078608433,0.02130705,0.009852939,405.29,519.56,0.72,0.73,0.018473499,16,0,0,0,12.41725411,0,44.19,0,0,0,0,0,0
11/2/2011,0.059343839,-0.010327114,-0.006808398,404.79,519.56,0.71,0.73,-0.004722495,0,0,0,0,12.41725411,0,43.31,0,0,0,0,0,0
11/3/2011,0.029815678,-0.014438887,-0.009062613,390.37,519.56,0.607,0.729,-0.002942461,16,0.553401036,0,0.553401036,12.41725411,0,43.5,0,0,0,0,0,0
11/4/2011,0.091185459,0.011243205,0.009029926,391.8,519.56,0.611,0.728,0.002071523,76,0,0,0,12.41725411,0,44.26,1,0,1,0.347036942,0,0.347036942
11/7/2011,0.092198761,0.003779702,0.002709454,396.28,519.56,0.614,0.723,0.000435564,558,0,0,0,12.41725411,0,44.14,0,0,0,0,0,0
11/8/2011,0.102282785,-0.005494272,-0.001174283,385.92,519.56,0.612,0.722,0.001033704,0,0,0,0,12.41725411,0,43.91,0,0,0,0,0,0
11/9/2011,0.114098691,0.036709504,0.015159167,403.26,519.56,0.575,0.721,-0.000761573,0,0,0,0,12.41725411,0,44.41,1,0,1,0.307754696,0,0.307754696
11/10/2011,0.128261512,0.00126161,0.006217172,396.58,519.56,0.591,0.715,-0.00858046,3545,0,0,0,12.41725411,0,45.28,0,0,0,0,0,0
11/11/2011,0.215319087,-0.017764794,-0.006924658,397.725,519.56,0.5775,0.709,-0.001867927,871,0,0,0,12.41725411,0,45.72,0,0,0,0,0,0
11/14/2011,0.288648693,0.025560078,0.016621588,398.87,519.56,0.56,0.699,0.000769569,94,0,0,0,12.41725411,0,45.55,0,0,0,0,0,0
11/15/2011,0.240695969,0.005034542,-0.001900178,402.15,519.56,0.552,0.696,-0.005841524,10,0,0,0,12.41725411,0,46.05,0,0,0,0,0,0
11/16/2011,0.195223002,0.004539428,-0.000792808,406.01,519.56,0.559,0.694,-0.002102468,59,0,0,0,12.41725411,0,46.6,1,0,1,0.264157726,0,0.264157726
11/17/2011,0.155329364,-0.021071591,-0.021549655,416.59,519.56,0.56,0.693,-0.00149655,160,2.02671558,0,2.02671558,12.41725411,0,47.94,0,0,0,0,0,0
11/18/2011,0.166289341,-0.019253816,-0.014661727,415.06,519.56,0.5515,0.692,0.00387533,71,0,0,0,12.41725411,0,48.78,0,0,0,0,0,0
11/21/2011,0.183742902,0.007666608,0.005118457,427.19,519.56,0.541,0.688,0.002042338,501,0,0,0,12.41725411,0,48.99,0,0,0,0,0,0
11/22/2011,0.212983418,-0.003449347,-0.002293504,431.75,519.56,0.5395,0.685,-0.001876587,0,0,0,0,12.41725411,0,48.5,0,0,0,0,0,0
11/23/2011,0.224678477,0.029162185,0.016945424,442.46,519.56,0.5495,0.683,-0.008878589,870,0,0,0,12.41725411,0,49.08,1,0,1,0.246268856,0,0.246268856
11/24/2011,0.230203835,0.0067323,0.006942017,439.71,519.56,0.5535,0.68,-0.003070313,180,0,0,0,12.41725411,0,49.64,0,0,0,0,0,0
11/25/2011,0.183633669,0.015520624,0.006766919,435.53,519.56,0.5525,0.676,-0.001286749,35,0,0,0,12.41725411,0,50.28,0,0,0,0,0,0
11/28/2011,0.186021041,-0.023932329,-0.017198101,436.96,519.56,0.5465,0.664,0.00184569,161,0,0,0,12.41725411,0,51.29,0,0,0,0,0,0
11/29/2011,0.204270353,0.00099076,0.001035096,431.35,519.56,0.529,0.659,0.001674949,27,0,0,0,12.41725411,0,51.67,0,0,0,0,0,0
11/30/2011,0.298816476,-0.027809279,-0.018896504,413.25,585,0.4895,0.655,0.006117588,78,0,0,0,12.1871345,204551,52.89,1,0,1,0.323716744,0,0.323716744
12/1/2011,0.358173834,0.004769695,0.006338593,407,585,0.472,0.651,0.010150131,35,2.940192778,0,2.940192778,12.1871345,0,53.23,0,0,0,0,0,0
12/2/2011,0.358096887,-0.001190293,-0.006107992,409.57,585,0.4825,0.647,-0.001043354,1,0,0,0,12.1871345,0,53.34,0,0,0,0,0,0
12/5/2011,0.394339198,-0.012070795,-0.011295812,405.74,585,0.484,0.633,0.001646904,410,0,0,0,12.1871345,0,53.9,0,0,0,0,0,0
12/6/2011,0.458500416,-0.001072099,-0.001133296,401.41,585,0.473,0.629,-0.000713325,0,0,0,0,12.1871345,0,53.78,0,0,0,0,0,0
12/7/2011,0.466020817,0.003034633,0.003828043,408.58,585,0.465,0.625,0.002576544,1,0,0,0,12.1871345,0,54,1,0,1,0.256908313,0,0.256908313
12/8/2011,0.452225193,0.02120657,0.015625318,414.56,585,0.4615,0.621,0.001367802,94,0,0,0,12.1871345,0,54,0,0,0,0,0,0
12/9/2011,0.446817245,-0.01556349,-0.012010477,405.88,585,0.4725,0.618,-0.001805894,0,0,0,0,12.1871345,0,54.18,0,0,0,0,0,0
12/12/2011,0.45510054,0.028867264,0.014003713,411.6,585,0.476,0.612,0.005026509,0,0,0,0,12.1871345,0,54.35,0,0,0,0,0,0
12/13/2011,0.409738525,0.007419672,-0.004154338,414.86,585,0.475,0.61,-5.45E-05,0,0,0,0,12.1871345,0,54.12,0,0,0,0,0,0
12/14/2011,0.450527697,0.002475249,-0.00160748,423.66,585,0.467,0.608,0.007222601,0,0,0,0,12.1871345,0,56.02,1,0,1,0.315832606,0,0.315832606
12/15/2011,0.480874189,-0.012869638,-0.009798986,423.18,585,0.4755,0.605,0.002377994,2184,1.040344081,0,1.040344081,12.1871345,0,56.43,0,0,0,0,0,0
12/16/2011,0.48351366,0.00632682,0.007925804,429.32,585,0.479,0.602,0.001995309,125,0,0,0,12.1871345,0,56.83,0,0,0,0,0,0
12/19/2011,0.508676402,0,-0.00352583,432.73,585,0.478,0.591,-0.001779408,20,0,0,0,12.1871345,0,57.21,0,0,0,0,0,0
12/20/2011,0.433092598,-0.012302933,-0.00546151,420.73,585,0.459,0.585,-0.003026866,0,0,0,0,12.1871345,0,56.47,0,0,0,0,0,0
12/21/2011,0.495717669,0.021952468,0.018937345,415.03,585,0.454,0.578,-0.000703978,2000,0,0,0,12.1871345,0,57.13,1,0,1,0.500848944,0,0.500848944
12/22/2011,0.509949108,0,-6.51E-05,414.92,585,0.446,0.57,0.000974606,0,0,0,0,12.1871345,0,57.38,0,0,0,0,0,0
12/23/2011,0.456186317,0.002419099,0.000911547,407.11,585,0.43,0.563,0.001460131,272,0,0,0,12.1871345,0,58.09,0,0,0,0,0,0
12/27/2011,0.476830068,-0.008556703,-0.005089236,408.34,585,0.4165,0.541,0.003237122,73,0,0,0,12.1871345,0,58.01,0,0,0,0,0,0
12/28/2011,0.510611872,0.022448154,0.012287243,416.93,585,0.407,0.533,0.000753823,13,0,0,0,12.1871345,0,57.93,1,0,1,0,0,0
12/29/2011,0.44964453,0.000919271,0.002355638,419.08,585,0.391,0.525,0.000484301,11000,0,0.5848,0.5848,12.1871345,0,58.1,0,0,0,0,0,0
12/30/2011,0.434259228,0.014882646,0.015161983,426.34,635,0.391,0.517,-0.000968836,399,0,0,0,12.34437032,0,57.08,0,0,0,0,0,0
1/2/2012,0.459395263,0,-0.002638398,421.525,635,0.393,0.48,-0.005183037,1718,0,0,0,12.34437032,0,57.08,0,0,0,0,0,0
1/3/2012,0.397059309,-0.002637002,0.00675689,416.71,635,0.386,0.474,-0.002167553,0,0,0,0,12.34437032,0,57.74,0,0,0,0,0,0
1/4/2012,0.288614861,0.02138857,0.013066333,418.34,635,0.3735,0.466,-0.002335371,0,0,0,0,12.34437032,0,57.23,1,0,1,0.460276853,0,0.460276853
1/5/2012,0.242139861,0.007082525,-0.00487989,420.49,635,0.357,0.459,0.000271835,17,0,0,0,12.34437032,0,57.23,0,0,0,0,0,0
1/6/2012,0.242628474,-0.008901479,-0.014370559,424.78,635,0.351,0.452,-0.000706925,0,0,0,0,12.34437032,0,57.64,0,0,0,0,0,0
1/9/2012,0.326160934,0.000121367,0.003905201,427.42,635,0.35,0.428,0.002282114,0,0,0,0,12.34437032,0,57.54,0,0,0,0,0,0
1/10/2012,0.380348253,-0.017300905,-0.016357147,427.23,635,0.35,0.424,0.000542594,307,0,0,0,12.34437032,0,56.93,0,0,0,0,0,0
1/11/2012,0.543687482,0.007013543,0.001223242,436.04,635,0.3525,0.417,0.003843972,0,0,0,0,12.34437032,0,56.12,1,0,1,0.469074643,0,0.469074643
1/12/2012,0.640467341,-0.018022221,-0.009340878,432.99,635,0.3455,0.407,0.004421207,124,1.639284639,1.067421835,1.424836289,12.34437032,0,54.61,0,0,0,0,0,0
1/13/2012,0.635729527,0.018880152,0.008246469,440.85,635,0.3505,0.4,0.002364321,328,0,0,0,12.34437032,0,54.67,0,0,0,0,0,0
1/16/2012,0.656010114,0.007931546,0.007028383,440.16,635,0.354,0.374,0.000697481,0,0,0,0,12.34437032,0,54.46,0,0,0,0,0,0
1/17/2012,0.645383425,-0.016956137,-0.011547435,439.47,635,0.3595,0.371,-0.001502872,25574,0,0,0,12.34437032,0,54.2,0,0,0,0,0,0
1/18/2012,0.610298999,-0.022755722,-0.013582607,433.83,635,0.36,0.365,-0.00285092,0,0,0,0,12.34437032,0,54.09,1,0,1,0.408170758,0,0.408170758
