"","TED.spread","HUF.3Y.overquote","HUF.5Y.overquote","HUF.3Y.HUF.5Y.overquote","Swap.3M.spread","Swap.3M.5Y.spread","CHFHUF","CHF.ON","HUF.ON","CHFHUF.3M","HUN.5Y.USD.CDS","CHF.3M.Libor","CHF.ON.Libor","EMBI","FX.tender","CHF.OIS.3M","Swap.tender"
"11/15/2010",NA,0,0,0,NA,NA,-0.10960477799176,-0.68584127115059,-2.06864980496803,NA,NA,NA,NA,NA,NA,NA,NA
"11/15/2011",1.16571651631975,-0.353229182246043,-0.309563389104669,-0.00148811814695061,0.09298570122979,1.27357767399192,-0.0332239473467875,-0.0260924849709313,-0.121074337884533,-1.60553018315581,0,0.428041831427736,0.00591904936525216,-0.400978481055791,-0.219689547849452,-1.36381080404881,-0.181759434264421
"11/15/2012",0.0922252424512209,-0.503725037900548,-0.520042478515767,-0.685437704959073,-0.106081087433361,-0.453757353256599,0.166368100214928,-0.0375336062507701,0.638811554483331,0.00569062454948289,0,-0.161067169046662,0.310788681406823,-0.320170191521692,5.98185394528829e-73,-0.0507011973836375,2.33534159518975e-73
"11/15/2013",-0.932838945858164,-0.645184024801752,-0.836081654512937,-0.72633673675788,-0.106081087433361,1.06043251877365,0.301777905081966,-0.173432743519514,0.363611865868339,0.0204299382877255,0,0.0468030397628416,-0.249873282720589,0.665973187907153,-1.44242770902727e-73,-0.029756879467028,-1.89467341787466e-73
"11/15/2016",0.863515547257249,-0.118182311556322,-0.421262171721334,-0.203625063595003,-0.106081087433361,2.36370071336729,-0.505623701220623,0.0990664624377637,0.51545093990246,-1.07193151200152,0,-1.28344100223638,-0.355622107912355,-0.3188529796351,-0.219689547849452,-0.00150409894240793,-0.181759434264421
"11/15/2017",-0.417261434592364,0.163348262929421,-0.274385491476704,-0.161872495606622,0.441576052108774,1.20675422296073,0.660563232467297,-0.420914961938621,-0.507701692214362,-0.0106682709280335,0,6.22128595432031,-0.90767574214868,2.05836680886586,1.33511625067625,-5.2368057551479,1.37831150470584
"11/15/2018",-0.731720246293654,-0.310931151974488,-0.0455154712492418,-0.040644841901155,-0.139671595612658,0.699224788424503,0.271117001221473,-1.31684153991111,-0.882561034755563,-0.0746974757692293,0,-0.54526114166107,-0.565746077311728,-0.362058734815448,-0.556903705128154,-0.613163034772552,-0.649041224722586
"11/16/2009",NA,0,0,0,NA,NA,-0.0283689314853704,-0.336014870370993,0.370643910001005,NA,NA,NA,NA,NA,NA,NA,NA
"11/16/2010",NA,0,0,0,NA,NA,0.297504738482522,-0.179470743814064,1.78095272478066,NA,NA,NA,NA,NA,NA,NA,NA
"11/16/2011",0.802160613994862,0.0881218634347196,-0.299735899342657,-0.561720215811231,3.34420821917347,-1.82732843244536,2.28910907068771,-0.117112287643224,0.584244174745733,2.24280681092958,0,-0.654900777853998,0.329484729797202,-1.4678517248744,1.33511625067625,0.121019525874998,1.37831150470584
"11/16/2012",-0.486404606354365,-0.489172687877074,-0.559979633275219,-0.688226909233531,-0.106081087433361,-1.57316920687008,1.2372318038166,0.227535669036956,0.182118973327366,1.01649360429579,0,-0.517029686492049,0.713976136256335,1.15344303035928,2.06349449821393e-70,0.0803028524525498,1.77952497120876e-72
"11/16/2015",0.0304465974386678,-0.512664641493511,-0.88872398826689,-0.76311711588064,-0.106081087433361,-0.146725129270826,0.385493020027773,0.727269284933108,0.0338893468023194,-0.230227303006573,0,-0.117168489702311,-0.55761398605846,0.264849463082452,4.21555947591226e-74,0.0485807248125694,-1.89467341787455e-73
"11/16/2016",-0.193546238265035,0.490826402269906,0.191826363591077,0.386679729654647,-0.106081087433361,-0.131000458117569,0.0128651230053981,0.37133830673139,0.769245500228578,0.971893548859247,0,-0.496859087929141,1.03597511336264,1.90583470348921,1.33511625067625,0.00671088203211682,1.37831150470584
"11/16/2017",-0.463410397816029,0.22987686798043,-0.135411264198157,0.0475507116980123,-0.127625792159914,0.532577371678668,-0.359549893873948,-0.420917364398698,-1.1610619338602,0.395016332197006,0,-0.328147671976618,-0.271228895996176,0.271015696972639,-0.556903705128154,7.14617880483548e-07,-0.649041224722586
"11/16/2018",-1.00442801018737,-0.3192869261754,0.0606977045080999,0.0659410234475856,-0.117323444743334,0.340887819269356,-0.313119757109439,1.44621775427765,0.651053602106212,-0.0408109689237024,0,-0.790169798232737,0.70291993445494,-0.392685074866955,-0.41609863877328,0.797768775394549,-0.447960378572792
"11/17/2008",NA,0,0,0,NA,NA,-0.271483554059861,0.156198575160714,-0.0697404642048458,NA,NA,NA,NA,NA,NA,NA,NA
"11/17/2009",NA,0,0,0,NA,NA,-0.288992720307297,-0.306116227876431,0.449910252749484,NA,NA,NA,NA,NA,NA,NA,NA
"11/17/2010",NA,0,0,0,NA,NA,1.61244764948366,0.704270130652778,1.21421615616679,NA,NA,NA,NA,NA,NA,NA,NA
"11/17/2011",0.619898374655467,4.83374383678723,-0.301421376707121,3.63452603930561,-0.225002950698238,-0.0523483196756307,1.56895500907745,0.00361892831588526,-0.649620315161808,-1.11737405360795,0,-3.68423311745713,0.153154181477485,0.38732974074967,-0.556903705128154,1.15001378293313,-0.649041224722586
"11/17/2014",0.0619001543358994,-0.33353324444455,-0.529855253636021,-0.609731415640927,-0.106081087433361,0.354887679060524,0.335682511405818,0.154207700189706,0.198865187921705,-0.0653986459055952,0,0.628091024981858,0.591226941786524,-0.263346356925706,1.33511625067625,0.0371593572732092,-2.36779934165815e-36
"11/17/2015",0.352515021725852,-0.22417266408476,-0.638727608036875,-0.472443197995157,-0.106081087433361,0.565701607004005,1.23791245623751,-0.0550381016758067,-1.6701905309963,-0.99380601183501,0,1.47410797914762,-0.61852808197138,0.779848653274729,3.5976777307061e-73,0.13947353822026,-1.36185602285347e-72
"11/17/2016",0.736363301246731,0.834296699980222,0.728851647856743,0.867658439544852,-0.106081087433361,1.03660321956774,0.160429015589092,-0.0800822519945521,0.628335956111318,-0.150287846075845,0,2.04527186324044,0.61648715374904,-1.41654924250822,-0.556903705128154,-0.00452131432753036,-0.649041224722586
